action_id,action_name,n_findings,n_docs,signal_type,signal_relation,signal_strength,document_name,source_url,document_type,doc_relevance,explicitness,page,evidence_text,location_scope,location_code
ipcc_0033,Improve product maintenance to extend lifespan,5,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,low,explicit,73,"Al 2030, generar/adecuar un sistema de monitoreo de la infraestructura, a través del enfoque de riesgo climático.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2025, construir comunidades de prácticas interinstitucionales y colaborativas para el fomento de la movilidad de baja o nula emisión, entre el gobierno nacional, los gobiernos locales, gobiernos regionales, sociedad civil, academia e instituciones privadas.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2025, generar programas de capacitación en movilidad sostenible dirigido a policías encargados de tránsito, personal municipal de las Direcciones de Tránsito y Planificación, Corporaciones Municipales de Educación, Salud, Deporte, Cultura y Departamentos de Medioambiente, entre otros.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, reducir la partición modal del transporte privado propulsado por combustibles fósiles en todas las regiones, con relación al año base 2017.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las instituciones del Estado que elaboran Instrumentos de Planificación Territorial y/o desarrollan el planeamiento de obras de infraestructura vial urbanas e interurbanas, incluyan objetivos de movilidad sostenible y promuevan un ordenamiento territorial que ayude a mejorar la accesibilidad, reduciendo tiempos y distancias de viaje.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, haber generado e implementado Planes de Movilidad Peatonal en las ciudades y barrios que presenten las mayores limitantes y barreras al modo peatón.",national,CL
icare_0117,Improve public transport systems to promote modal shift,17,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las ciudades del país dispongan de una red vial apropiada para el desplazamiento de peatones y ciclos con niveles de seguridad, calidad y confort de acuerdo con estándares normativos, canalizando las iniciativas a través los Planes de Infraestructura de Movilidad y Espacio Público desarrollados a nivel comunal.",national,CL
icare_0121,"Incentive to create bike-sharing programs in urban areas, with a focus on electric bikes.",9,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2025, generar programas de capacitación en movilidad sostenible dirigido a policías encargados de tránsito, personal municipal de las Direcciones de Tránsito y Planificación, Corporaciones Municipales de Educación, Salud, Deporte, Cultura y Departamentos de Medioambiente, entre otros.",national,CL
icare_0121,"Incentive to create bike-sharing programs in urban areas, with a focus on electric bikes.",9,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2025, construir comunidades de prácticas interinstitucionales y colaborativas para el fomento de la movilidad de baja o nula emisión, entre el gobierno nacional, los gobiernos locales, gobiernos regionales, sociedad civil, academia e instituciones privadas.",national,CL
icare_0121,"Incentive to create bike-sharing programs in urban areas, with a focus on electric bikes.",9,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las instituciones del Estado que elaboran Instrumentos de Planificación Territorial y/o desarrollan el planeamiento de obras de infraestructura vial urbanas e interurbanas, incluyan objetivos de movilidad sostenible y promuevan un ordenamiento territorial que ayude a mejorar la accesibilidad, reduciendo tiempos y distancias de viaje.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2025, generar programas de capacitación en movilidad sostenible dirigido a policías encargados de tránsito, personal municipal de las Direcciones de Tránsito y Planificación, Corporaciones Municipales de Educación, Salud, Deporte, Cultura y Departamentos de Medioambiente, entre otros.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las instituciones del Estado que elaboran Instrumentos de Planificación Territorial y/o desarrollan el planeamiento de obras de infraestructura vial urbanas e interurbanas, incluyan objetivos de movilidad sostenible y promuevan un ordenamiento territorial que ayude a mejorar la accesibilidad, reduciendo tiempos y distancias de viaje.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,medium,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2025, construir comunidades de prácticas interinstitucionales y colaborativas para el fomento de la movilidad de baja o nula emisión, entre el gobierno nacional, los gobiernos locales, gobiernos regionales, sociedad civil, academia e instituciones privadas.",national,CL
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,26,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, reducir la partición modal del transporte privado propulsado por combustibles fósiles en todas las regiones, con relación al año base 2017.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, haber generado e implementado Planes de Movilidad Peatonal en las ciudades y barrios que presenten las mayores limitantes y barreras al modo peatón.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las ciudades del país dispongan de una red vial apropiada para el desplazamiento de peatones y ciclos con niveles de seguridad, calidad y confort de acuerdo con estándares normativos, canalizando las iniciativas a través los Planes de Infraestructura de Movilidad y Espacio Público desarrollados a nivel comunal.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las instituciones del Estado que elaboran Instrumentos de Planificación Territorial y/o desarrollan el planeamiento de obras de infraestructura vial urbanas e interurbanas, incluyan objetivos de movilidad sostenible y promuevan un ordenamiento territorial que ayude a mejorar la accesibilidad, reduciendo tiempos y distancias de viaje.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, reducir la partición modal del transporte privado propulsado por combustibles fósiles en todas las regiones, con relación al año base 2017.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, reducir la partición modal del transporte privado propulsado por combustibles fósiles en todas las regiones, con relación al año base 2017.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las ciudades del país dispongan de una red vial apropiada para el desplazamiento de peatones y ciclos con niveles de seguridad, calidad y confort de acuerdo con estándares normativos, canalizando las iniciativas a través los Planes de Infraestructura de Movilidad y Espacio Público desarrollados a nivel comunal.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, lograr que todas las instituciones del Estado que elaboran Instrumentos de Planificación Territorial y/o desarrollan el planeamiento de obras de infraestructura vial urbanas e interurbanas, incluyan objetivos de movilidad sostenible y promuevan un ordenamiento territorial que ayude a mejorar la accesibilidad, reduciendo tiempos y distancias de viaje.",national,CL
ipcc_0105,Promote active mobility through road space reallocation,10,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,75,"Al 2030, haber generado e implementado Planes de Movilidad Peatonal en las ciudades y barrios que presenten las mayores limitantes y barreras al modo peatón.",national,CL
ipcc_0001,Promote compact urban form and transit-oriented development,13,2,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,76,"Al 2040, haber desarrollado y mantener actualizados los Planes Maestros de Movilidad en las 35 ciudades de más de 80.000 habitantes, concebidos bajo enfoque de movilidad sostenible y con metas específicas de reducción de emisiones y haber desarrollado y actualizado Planes de Gestión de Tránsito en 25 ciudades intermedias menores a 80.000 habitantes, concebidos bajo enfoque de movilidad sostenible y con metas específicas de reducción de emisiones.",national,CL
c40_0017,Retrofit municipal buildings for energy efficiency,20,1,governance,commits,low,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,inferred,77,El principal organismo encargado del sector es el Ministerio de Salud,national,CL
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,12,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,78,"Al 2040, el 100% de la población urbana contará con acceso a rellenos sanitarios para la eliminación de residuos sólidos domiciliarios no valorizados.",national,CL
c40_0036,Upgrade Landfills to Engineered Sanitary Landfills with Gas Capture.,12,1,target,targets,high,Estrategia Climática de Largo Plazo,https://cambioclimatico.mma.gob.cl/wp-content/uploads/2021/11/ECLP-LIVIANO.pdf,framework,medium,explicit,78,"Al 2030, el 90% de la población urbana contará con acceso a rellenos sanitarios para la eliminación de residuos sólidos domiciliarios no valorizados.",national,CL
