action_id,global_mitigation_option,action_mapping_strength,strength_weight,option_family,feasibility_dimension,global_indicator,global_verdict_code,global_verdict_description,city_indicator,country_code,city_indicator_direction,city_family_scope,interpretation
icare_0079,Industrial CCS,direct,1.0,industrial,economic,cost-effectiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0079,Industrial CCS,direct,1.0,industrial,technological,maturity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,technological,simplicity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'simplicity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0079,Industrial CCS,direct,1.0,industrial,economic,distributional_effects,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,technological,absence_of_risk,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,institutional,political_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,institutional,legal_admin_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,socio_cultural,public_acceptance,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0079,Industrial CCS,direct,1.0,industrial,institutional,transparency_accountability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0079,Industrial CCS,direct,1.0,industrial,environmental,water_use,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'water_use' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0079,Industrial CCS,direct,1.0,industrial,geophysical,physical_feasibility,A,barrier,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: barrier.
icare_0079,Industrial CCS,direct,1.0,industrial,socio_cultural,inclusiveness,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,socio_cultural,intergenerational_equity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,socio_cultural,human_capabilities,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,environmental,biodiversity,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,geophysical,limited_land_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0079,Industrial CCS,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
icare_0082,Industrial CCS,direct,1.0,industrial,economic,cost-effectiveness,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,economic,employment_productivity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,technological,technical_scalability,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'technical_scalability' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0082,Industrial CCS,direct,1.0,industrial,technological,maturity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,technological,simplicity,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'simplicity' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0082,Industrial CCS,direct,1.0,industrial,economic,distributional_effects,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,technological,absence_of_risk,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,institutional,political_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,institutional,legal_admin_acceptability,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,institutional,institutional_capacity,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,socio_cultural,public_acceptance,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'public_acceptance' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0082,Industrial CCS,direct,1.0,industrial,institutional,transparency_accountability,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,environmental,air_pollution,C,supportive,,CL,,,IPCC verdict is 'supportive' but no city-level data bridge is defined for 'air_pollution' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0082,Industrial CCS,direct,1.0,industrial,environmental,water_use,A,barrier,,CL,,,IPCC verdict is 'barrier' but no city-level data bridge is defined for 'water_use' at sector scope 'industrial'; the IPCC prior is used unmodified.
icare_0082,Industrial CCS,direct,1.0,industrial,geophysical,physical_feasibility,A,barrier,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'physical_feasibility' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: barrier.
icare_0082,Industrial CCS,direct,1.0,industrial,socio_cultural,inclusiveness,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,socio_cultural,intergenerational_equity,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,socio_cultural,human_capabilities,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,environmental,toxic_waste,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,environmental,biodiversity,LE,limited evidence,,CL,,,IPCC verdict is 'limited evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,geophysical,limited_land_use,NE,no evidence,,CL,,,IPCC verdict is 'no evidence' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
icare_0082,Industrial CCS,direct,1.0,industrial,geophysical,global_spread,C,supportive,urban_built_share,CL,positive,industrial,Cities with higher urban_built_share have stronger feasibility for 'global_spread' (geophysical dimension). Bridge applies to 'industrial' sector. IPCC base verdict: supportive.
icare_0099,Sustainable intensification,partial,0.95,sustainable_intensification,economic,cost-effectiveness,C,supportive,median_household_income,CL,positive,all,Cities with higher median_household_income have stronger feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0099,Sustainable intensification,partial,0.95,sustainable_intensification,economic,cost-effectiveness,C,supportive,poverty_rate,CL,negative,all,Cities with higher poverty_rate have weaker feasibility for 'cost-effectiveness' (economic dimension). Bridge applies to 'all' sector. IPCC base verdict: supportive.
icare_0099,Sustainable intensification,partial,0.95,sustainable_intensification,economic,distributional_effects,B,neutral,,CL,,,IPCC verdict is 'neutral' for this indicator — provides no directional evidence; the cell contributes 0 to the dimension score.
