action_id,action_name,sr15_option,match_strength,option_evidence,option_agreement,dimension,global_indicator,global_relation,city_indicator,sign,city_locode,city_quintile_category,city_capacity,global_indicator_code_value,global_indicator_signal,city_indicator_signed_score,city_mean_signed_score,city_adjusted_score,dimension_score,action_score
icare_0069,Complete ecological and agroclimatic mapping,Land-use & urban planning,direct,Robust,Medium,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.917
icare_0139,Implement congestion pricing and restrictions on high-polluting vehicles,Land-use & urban planning,partial,Robust,Medium,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.917
ipcc_0001,Promote compact urban form and transit-oriented development,Land-use & urban planning,direct,Robust,Medium,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,geophysical,global_spread,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,geophysical,limited_land_use,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,technological,simplicity,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.917
ipcc_0074,Promote compact urban form through spatial planning,Land-use & urban planning,direct,Robust,Medium,technological,technical_scalability,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.917
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,environmental,air_pollution,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,environmental,biodiversity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,toxic_waste,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,environmental,water_use,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,environmental,water_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,geophysical,limited_land_use,barrier,,0,CL CNE,,,1,-1,,,0.0,0.5,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,geophysical,physical_feasibility,supportive,,0,CL CNE,,,3,1,,,1.0,0.5,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,0.667,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,institutional,transparency_accountability,supportive,,0,CL CNE,,,3,1,,,1.0,0.667,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,institutional,transparency_accountability,barrier,,0,CL CNE,,,1,-1,,,0.0,0.667,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,human_capabilities,supportive,literacy_rate,1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,human_capabilities,supportive,mean_years_schooling,1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,disability_prevalence,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,indigenous_identification_rate,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,inclusiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,socio_cultural,intergenerational_equity,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,socio_cultural,public_acceptance,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,socio_cultural,public_acceptance,barrier,,0,CL CNE,,,1,-1,,,0.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,socio_cultural,social_co_benefits,supportive,,0,CL CNE,,,3,1,,,1.0,0.875,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,technological,absence_of_risk,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Wind (on-shore & off-shore),partial,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,technological,maturity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Solar PV,partial,Robust,High,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0006,Develop integrated renewable energy planning and solar–battery microgrids for rural and peri-urban areas,Bioenergy,partial,Robust,Medium,technological,simplicity,supportive,,0,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0024,Integrate renewables into municipal water systems,Solar PV,partial,Robust,High,economic,cost-effectiveness,supportive,median_household_income,1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0024,Integrate renewables into municipal water systems,Solar PV,partial,Robust,High,economic,cost-effectiveness,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0024,Integrate renewables into municipal water systems,Solar PV,partial,Robust,High,economic,distributional_effects,supportive,poverty_rate,-1,CL CNE,,,3,1,,,1.0,1.0,0.819
icare_0024,Integrate renewables into municipal water systems,Wind (on-shore & off-shore),partial,Robust,Medium,economic,employment_productivity,supportive,unemployment_rate,1,CL CNE,,,3,1,,,1.0,1.0,0.819
