schema_version,evidence_id,mapping_id,source_id,pdf_page,printed_page,quote_verbatim,quote_language,grounding_status,grounding_note,direction,quantified_value,support_scope,maladaptation_signal,extraction_run_id,review_status,reviewed_by,reviewed_at,review_note
0.3.0,ev_eddbbbe2b24bd9f5,map_84fb6be10414bf9d,H_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_761df104692a2521,map_aedbe9e6ae7f2bc9,H_SRC_007,17,5,"A national or subnational vulnerability and adaptation assessment provides public health officials with robust information to strengthen health systems and communities in high-priority areas, including developing and implementing health information systems (e.g. monitoring and surveillance systems, syndromic surveillance systems) to track illnesses, injuries and deaths and to inform early warning systems that protect health (e.g. linked to meteorological information).",en,verified_ordered,Ordered token coverage on the cited PDF page is 96.8%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_79c78f362c1b07d1,map_26a58aa1b0f6f039,H_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_d217ae24295b994e,map_a770eaa513783f24,H_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_7b668b80e1f9c70c,map_57c3f4abc540ad56,H_SRC_002,2452,2440,"Urban greening (e.g., tree planting; construction of stormwater retention areas; construction of green roofs and cool roofs; provision of rainwater barrels; pervious pavement materials) Mitigation, particularly avoided emissions; public health improvements—increases in physical activity, reductions in air and noise pollution, reduced urban heat island effect, improved mental health; urban flood risk management; water savings; energy savings",en,layout_match,Quote text is present but PDF columns or tables changed its extraction order; ordered coverage is 72.4% and token coverage is 100.0%. Confirm visually during evidence review.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,needs_review,,,
0.3.0,ev_a461dfe21ff5c437,map_8f8bd468421f72a9,H_SRC_002,1657,1645,Reviewing land use and spatial planning to reduce exposure to climate risks.,en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_b89a7580ea9f61c2,map_7a91b60272d0e46c,H_SRC_008,15,9,For health system strengthening the following measures are recommended: an adequate workforce and climate-proofed infrastructure in local facilities to control climate-sensitive diseases and improve response to local emergencies; surveillance systems to monitor population health and environmental exposure; and good practices of health governance.,en,verified_ordered,Ordered token coverage on the cited PDF page is 97.8%.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_8f15696e915307a8,map_7a91b60272d0e46c,H_SRC_009,8,vi,"Climate-resilient and environmentally sustainable health care facilities contribute to high quality of care and accessibility of services, and by helping reduce facility costs also ensure better affordability. They are, therefore, an important component of universal health coverage.",en,verified_exact,Normalized quote occurs on the cited PDF page.,supports,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_1f219f9325e9e628,map_ad3ab7eff8a3cd70,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_16c53e6a19b77056,map_e761fc6e4f9b6f97,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_d21a2545ca360322,map_dae48c58916da2c6,H_SRC_008,17,11,"The challenge of climate change requires a wider perspective, which includes the selection of more climate-resilient intervention options both within healthcare and in health-determining sectors, from renewable energy in health facilities to climate resilient water and sanitation infrastructure. Building and expanding traditional systems of healthcare delivery to enhance climate resilience includes attention to improved management of the environmental determinants of health, such as water and sanitation, nutrition and air quality.",en,verified_ordered,Ordered token coverage on the cited PDF page is 97.2%.,supports,,partial_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_697152fcd88afe79,map_2d3d8617d190e8af,H_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_518ff6e1fc430005,map_4cf5dde80676b902,H_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_6a8d0a226fab17e1,map_03aaab0feed12adb,H_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
0.3.0,ev_cfc54e381449693a,map_d99386337770ec85,H_SRC_002,108,96,"Properly supported and where levels of agency and assets are high, migration as an adaptation to climate change can reduce exposure and socioeconomic vulnerability (medium confidence). However, migration becomes a risk when climate hazards cause an individual, household or community to move involuntarily or with low agency (high confidence).",en,verified_ordered,Ordered token coverage on the cited PDF page is 98.0%.,qualifies,,whole_action,false,all_sectors_evidence_2026-08-30,proposed,,,
