action_id,action_name,cost_band,prep_complexity,locode,name,cod_mun,uf,capag,credit_screen,finance_push_score,finance_push_bucket,funding_gap,routes_open,own_city_awards_any,own_city_awards_matched,own_city_award_detail,state_matched_awards,national_matched_awards,national_matched_median_brl,options_available
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,high,medium,BR RIO,Rio de Janeiro,3304557,RJ,B,credit_screen_pass,11,extensive,own_budget_or_credit_feasible,A-grant A-credit C B E,1,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Rio De Janeiro (R$150.0M),30,320,22859423.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,high,medium,BR BCA,Barcarena,1501303,PA,n.d.,credit_screen_unknown,10,extensive,needs_external_cofinance,A-grant B E,1,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Barcarena (R$13.4M),33,320,22859423.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,high,medium,BR CMA,Cametá,1502103,PA,C,credit_screen_fail_information_quality,9,established,needs_external_cofinance,A-grant B,0,0,,33,320,22859423.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory)
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,high,medium,BR PES,Petrópolis,3303906,RJ,n.d.,credit_screen_unknown,11,extensive,needs_external_cofinance,A-grant B E,3,3,Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Petrópolis (R$11.0M); Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Petrópolis (R$13.8M); Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Petropolis (R$50.0M),30,320,22859423.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,high,medium,BR FOR,Fortaleza,2304400,CE,B+,credit_screen_pass,11,extensive,own_budget_or_credit_feasible,A-grant A-credit C B E,2,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Fortaleza (R$103.3M),11,320,22859423.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0083,Plan strategic coastal retreat for vulnerable communities,high,medium,BR CME,Camaragibe,2603454,PE,A+,credit_screen_pass,8,established,own_budget_or_credit_feasible,A-grant A-credit C B E,2,1,Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Camaragibe (R$7.4M),17,320,22859423.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0084,Restore/create natural areas,medium,high,BR CXL,Caxias do Sul,4305108,RS,A+,credit_screen_pass,9,established,own_budget_or_credit_feasible,A-grant A-credit C B E,1,0,Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Caxias Do Sul (R$1.2M),13,289,29679584.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0084,Restore/create natural areas,medium,high,BR MGE,Maranguape,2307700,CE,C,credit_screen_fail_fiscal,9,established,needs_external_cofinance,A-grant B E,0,0,,8,289,29679584.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0084,Restore/create natural areas,medium,high,BR RIO,Rio de Janeiro,3304557,RJ,B,credit_screen_pass,11,extensive,own_budget_or_credit_feasible,A-grant A-credit C B E,1,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Rio De Janeiro (R$150.0M),20,289,29679584.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0084,Restore/create natural areas,medium,high,BR BCA,Barcarena,1501303,PA,n.d.,credit_screen_unknown,10,extensive,needs_external_cofinance,A-grant B E,1,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Barcarena (R$13.4M),66,289,29679584.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0084,Restore/create natural areas,medium,high,BR CMA,Cametá,1502103,PA,C,credit_screen_fail_information_quality,9,established,needs_external_cofinance,A-grant B,0,0,,66,289,29679584.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory)
ipcc_0084,Restore/create natural areas,medium,high,BR PES,Petrópolis,3303906,RJ,n.d.,credit_screen_unknown,11,extensive,needs_external_cofinance,A-grant B E,3,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Petropolis (R$50.0M),20,289,29679584.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0084,Restore/create natural areas,medium,high,BR FOR,Fortaleza,2304400,CE,B+,credit_screen_pass,11,extensive,own_budget_or_credit_feasible,A-grant A-credit C B E,2,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Fortaleza (R$103.3M),8,289,29679584.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0084,Restore/create natural areas,medium,high,BR CME,Camaragibe,2603454,PE,A+,credit_screen_pass,8,established,own_budget_or_credit_feasible,A-grant A-credit C B E,2,0,Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Camaragibe (R$7.4M); COFIEX — CAF: Desenvolvimento e Mobilidade Urbana de Camaragibe (R$50.0M),9,289,29679584.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR CXL,Caxias do Sul,4305108,RS,A+,credit_screen_pass,9,established,own_budget_or_credit_feasible,A-grant A-credit C B E,1,0,Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Caxias Do Sul (R$1.2M),13,298,29839792.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR MGE,Maranguape,2307700,CE,C,credit_screen_fail_fiscal,9,established,needs_external_cofinance,A-grant B E,0,0,,8,298,29839792.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR RIO,Rio de Janeiro,3304557,RJ,B,credit_screen_pass,11,extensive,own_budget_or_credit_feasible,A-grant A-credit C B E,1,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Rio De Janeiro (R$150.0M),20,298,29839792.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR BCA,Barcarena,1501303,PA,n.d.,credit_screen_unknown,10,extensive,needs_external_cofinance,A-grant B E,1,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Barcarena (R$13.4M),70,298,29839792.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR CMA,Cametá,1502103,PA,C,credit_screen_fail_information_quality,9,established,needs_external_cofinance,A-grant B,0,0,,70,298,29839792.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory)
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR PES,Petrópolis,3303906,RJ,n.d.,credit_screen_unknown,11,extensive,needs_external_cofinance,A-grant B E,3,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Petropolis (R$50.0M),20,298,29839792.0,Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR FOR,Fortaleza,2304400,CE,B+,credit_screen_pass,11,extensive,own_budget_or_credit_feasible,A-grant A-credit C B E,2,1,Novo PAC 2025 — Prevenção a Desastres (drenagem): Novo PAC 2025 drenagem — Municipio De Fortaleza (R$103.3M),8,298,29839792.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
ipcc_0085,Reduce pressures on ecosystems to build resilience,medium,high,BR CME,Camaragibe,2603454,PE,A+,credit_screen_pass,8,established,own_budget_or_credit_feasible,A-grant A-credit C B E,2,0,Novo PAC 2025 — Prevenção a Desastres (encostas): Novo PAC 2025 encostas — Camaragibe (R$7.4M); COFIEX — CAF: Desenvolvimento e Mobilidade Urbana de Camaragibe (R$50.0M),9,298,29839792.0,"Novo PAC Prevenção a Desastres (OGU grant arm / FGTS financing; city can formulate directly) | MDB operation via COFIEX (Union guarantee open at this CAPAG; climate precedents: Palmas, Fortaleza, Joinville) | Fundo Amazônia grant window (city mostly as enabler via state/OSC; direct municipal grants are rare: 7 of 146) | Route A grant arm (adaptation windows favour vulnerability; fund-level matching pending inventory) | MIDR/Sedec civil-defence transfers on declared emergency"
